# %ECSV 1.0
# ---
# datatype:
# - {name: wavelength, unit: Angstrom, datatype: float64}
# - {name: flux, unit: erg / (Angstrom cm2 s), datatype: float64}
# schema: astropy-2.0
wavelength flux
3932.696289 8.178700383609794e-09
3935.446045 8.113199889692169e-09
3938.195557 8.513899807383039e-09
3940.945068 8.641699800193692e-09
3943.694824 8.547900165467581e-09
3946.444336 8.379199556429741e-09
3949.194092 8.163899778423911e-09
3951.943604 7.866200135708823e-09
3954.693115 7.451800065894076e-09
3957.442871 6.907900029773373e-09
3960.192383 6.22979978714966e-09
3962.942139 5.426500138128177e-09
3965.69165 4.5188999209244685e-09
3968.441406 3.6312999274201738e-09
3971.190918 3.358100020278698e-09
3973.94043 3.910400003803716e-09
3976.690186 4.8034998201273985e-09
3979.439697 5.645299783196833e-09
3982.189453 6.3897998003881185e-09
3984.938965 6.98929980558205e-09
3987.688721 7.442200189444747e-09
3990.438232 7.824699999048335e-09
3993.187988 8.109499738395698e-09
3995.9375 8.269299911489725e-09
3998.687256 8.411100260730109e-09
4001.436768 8.511899629581876e-09
4004.186523 8.582100363696554e-09
4006.936035 8.639799986553953e-09
4009.685547 8.694200026582166e-09
4012.435303 8.709400312056914e-09
4015.184814 8.704599707698435e-09
4017.93457 8.75520012044717e-09
4020.684082 8.747700341871223e-09
4023.433838 8.724099664902951e-09
4026.18335 8.700699716257532e-09
4028.933105 8.684599706043628e-09
4031.682617 8.703500142814846e-09
4034.432373 8.712500054741668e-09
4037.181885 8.732399692235049e-09
4039.931641 8.694700071032457e-09
4042.681152 8.631800163527714e-09
4045.430664 8.58539994652574e-09
4048.18042 8.57210036286915e-09
4050.929932 8.566099829465657e-09
4053.679688 8.525399941561318e-09
4056.429199 8.472600399045405e-09
4059.178955 8.40069969143542e-09
4061.928467 8.310499843844354e-09
4064.677979 8.272800222641763e-09
4067.427734 8.227099890234513e-09
4070.177246 8.110900395763565e-09
4072.927002 8.007599916481922e-09
4075.676514 7.897200227091616e-09
4078.42627 7.734899831746134e-09
4081.175781 7.534300294764762e-09
4083.925293 7.239000066050494e-09
4086.675049 6.840000121854928e-09
4089.424561 6.346999814610398e-09
4092.174072 5.732299968030929e-09
4094.923828 5.011699943935355e-09
4097.67334 4.183799973134228e-09
4100.422852 3.4525999836887422e-09
4103.172363 3.302299989016433e-09
4105.922363 3.849899954389002e-09
4108.671875 4.590499980139384e-09
4111.421387 5.316799889243384e-09
4114.170898 5.937499825137138e-09
4116.92041 6.435100008417293e-09
4119.669922 6.835500165891517e-09
4122.419434 7.151700120999749e-09
4125.168945 7.375100086193243e-09
4127.918945 7.502399590464393e-09
4130.668457 7.631999920931776e-09
4133.417969 7.758599984697412e-09
4136.16748 7.894500164695728e-09
4138.916992 7.9553004184163e-09
4141.666504 8.007900120787781e-09
4144.416016 8.002100315707139e-09
4147.165527 8.042399635144193e-09
4149.915039 8.045899946296231e-09
4152.664551 8.053800293339464e-09
4155.414062 8.051100230943575e-09
4158.163574 8.07969957605792e-09
4160.913574 8.067499557284918e-09
4163.663086 8.007299712176064e-09
4166.412598 8.018200325921043e-09
4169.162109 8.011800112228684e-09
4171.911621 7.964700010631987e-09
4174.661133 7.915899935539983e-09
4177.410645 7.906299615001444e-09
4180.160156 7.923000033827066e-09
4182.909668 7.942100310742717e-09
4185.65918 7.96060017904665e-09
4188.408691 7.957400072200471e-09
4191.157715 7.943199875626306e-09
4193.907227 7.92579957220596e-09
4196.656738 7.895399889434884e-09
4199.40625 7.876399976680659e-09
4202.155762 7.8655002511141e-09
4204.905273 7.843600435819553e-09
4207.654785 7.863699913457367e-09
4210.404297 7.85829978866559e-09
4213.153809 7.820600167462999e-09
4215.90332 7.792100298331661e-09
4218.652832 7.789100031629914e-09
4221.401855 7.784399791432861e-09
4224.151367 7.742199770177649e-09
4226.900879 7.674699986637279e-09
4229.650391 7.683199854113809e-09
4232.399902 7.638799814913e-09
4235.148926 7.639799903813582e-09
4237.898438 7.682699809663518e-09
4240.647949 7.673199853286405e-09
4243.397461 7.637900090173844e-09
4246.146973 7.604099572233736e-09
4248.895996 7.590299944126855e-09
4251.645508 7.560600145950502e-09
4254.39502 7.558400128004905e-09
4257.144043 7.561400394706652e-09
4259.893555 7.546799629665202e-09
4262.643066 7.522199751974767e-09
4265.392578 7.500900345291939e-09
4268.141602 7.488599962357512e-09
4270.891113 7.435700055680173e-09
4273.640137 7.408599955738283e-09
4276.389648 7.404299839919304e-09
4279.13916 7.362900067420242e-09
4281.888184 7.3494001995300096e-09
4284.637695 7.337300100829225e-09
4287.386719 7.320100081642522e-09
4290.13623 7.244000066464195e-09
4292.885742 7.194400186705253e-09
4295.634766 7.143400093667652e-09
4298.384277 7.070299901101862e-09
4301.133301 6.956399900559518e-09
4303.882812 6.93110013827436e-09
4306.631836 6.899900206747134e-09
4309.381348 6.826899934253561e-09
4312.130371 6.740899838320046e-09
4314.879395 6.593699808377097e-09
4317.628906 6.466399860016737e-09
4320.37793 6.283300102438716e-09
4323.127441 6.042700118058519e-09
4325.876465 5.69639979630665e-09
4328.625488 5.23270005103882e-09
4331.375 4.8190997858910115e-09
4334.124023 4.2645997844203976e-09
4336.873047 3.6051999163788646e-09
4339.622559 3.02440006372251e-09
4342.371582 2.949799959850452e-09
4345.120605 3.4312999108720987e-09
4347.869629 4.04980005086486e-09
4350.619141 4.595599900625302e-09
4353.368164 5.079800136087442e-09
4356.117188 5.506299860513763e-09
4358.866211 5.848999951041379e-09
4361.615234 6.097200078158949e-09
4364.364746 6.257200091397408e-09
4367.11377 6.394199836279312e-09
4369.862793 6.490400217273874e-09
4372.611816 6.605100022483157e-09
4375.36084 6.666600160798453e-09
4378.109863 6.719900191853866e-09
4380.858887 6.75330014132669e-09
4383.60791 6.695699994452298e-09
4386.356934 6.689400144921365e-09
4389.105957 6.744400149472085e-09
4391.85498 6.774699912170945e-09
4394.604004 6.765500160099691e-09
4397.353027 6.772300054080915e-09
4400.102051 6.796200047176626e-09
4402.851074 6.806299968076246e-09
4405.600098 6.814900199714203e-09
4408.349121 6.845899847007785e-09
4411.097656 6.842900024395249e-09
4413.84668 6.822300058217935e-09
4416.595703 6.782900019430827e-09
4419.344727 6.7731997788200715e-09
4422.09375 6.811000208273299e-09
4424.842285 6.827399978703852e-09
4427.591309 6.811299968489948e-09
4430.340332 6.794500073681321e-09
4433.088867 6.800799923212254e-09
4435.837891 6.772499894225348e-09
4438.586914 6.752900016948615e-09
4441.335449 6.743099856265644e-09
4444.084473 6.691600162866962e-09
4446.833496 6.684699904724312e-09
4449.582031 6.688699816237431e-09
4452.331055 6.693300136362268e-09
4455.07959 6.663900098402565e-09
4457.828613 6.640299865523502e-09
4460.577148 6.6251999442101805e-09
4463.326172 6.616600156661434e-09
4466.074707 6.5944001370610295e-09
4468.82373 6.548599884581563e-09
4471.572266 6.5151999351087406e-09
4474.320801 6.524199847035561e-09
4477.069824 6.5036998009304625e-09
4479.818359 6.4173999447803e-09
4482.566895 6.286500209284895e-09
4485.315918 6.417100184563651e-09
4488.064453 6.490000092895798e-09
4490.812988 6.470899815980147e-09
4493.561523 6.466700064322595e-09
4496.310059 6.494099924481134e-09
4499.059082 6.483400039059006e-09
4501.807617 6.440699973353503e-09
4504.556152 6.444400124649974e-09
4507.304688 6.4391998400026296e-09
4510.053223 6.430500132381667e-09
4512.801758 6.429799803697733e-09
4515.550293 6.406899899502605e-09
4518.298828 6.3789000748215585e-09
4521.047363 6.345799885565384e-09
4523.795898 6.3076002199125014e-09
4526.544434 6.3235998659649795e-09
4529.292969 6.321700052325241e-09
4532.041504 6.328200186089816e-09
4534.790039 6.275000075106618e-09
4537.538086 6.293599863482769e-09
4540.286621 6.319500034379644e-09
4543.035156 6.294300192166702e-09
4545.783691 6.263900065306416e-09
4548.531738 6.203099811585844e-09
4551.280273 6.1312999122264955e-09
4554.028809 6.16809980868993e-09
4556.776855 6.15270012715996e-09
4559.525391 6.150600029286578e-09
4562.273926 6.182600209569954e-09
4565.021973 6.170799871085818e-09
4567.770508 6.1624998437537215e-09
4570.518555 6.16040018996955e-09
4573.26709 6.128599849830607e-09
4576.015137 6.1249001426233454e-09
4578.763672 6.150799869431012e-09
4581.511719 6.128499929758391e-09
4584.259766 6.06129990643467e-09
4587.008301 6.075699943153268e-09
4589.756348 6.0772999965763574e-09
4592.504395 6.087499837548194e-09
4595.25293 6.093599846934694e-09
4598.000977 6.070000058144842e-09
4600.749023 6.095400184591426e-09
4603.49707 6.09560002473586e-09
4606.245117 6.066299906848372e-09
4608.993164 6.020199894152256e-09
4611.741699 6.0382001620951095e-09
4614.489746 6.051299905607266e-09
4617.237793 6.0089999642798375e-09
4619.98584 5.992299989543426e-09
4622.733887 5.9980997946240686e-09
4625.481934 6.009099884352054e-09
4628.22998 5.977100148157889e-09
4630.977539 5.949300163621274e-09
4633.725586 5.931700020056496e-09
4636.473633 5.944599923424221e-09
4639.22168 5.946199976847311e-09
4641.969727 5.936000135875474e-09
4644.717285 5.921999779445741e-09
4647.465332 5.901199973123994e-09
4650.213379 5.909300160311659e-09
4652.960938 5.891600096674665e-09
4655.708984 5.882499820586418e-09
4658.457031 5.861399809958812e-09
4661.20459 5.8593001561746405e-09
4663.952637 5.845400163906333e-09
4666.700195 5.8259002067018165e-09
4669.448242 5.832499816449399e-09
4672.195801 5.8334999053499814e-09
4674.943848 5.828300064791847e-09
4677.691406 5.820600001982257e-09
4680.438965 5.808099778903396e-09
4683.187012 5.788599821698881e-09
4685.93457 5.78569991915856e-09
4688.682129 5.772600175646403e-09
4691.429688 5.773900024763635e-09
4694.177246 5.763800103864014e-09
4696.925293 5.737999853039355e-09
4699.672852 5.72509994967163e-09
4702.42041 5.722100127059094e-09
4705.167969 5.716399797961458e-09
4707.915527 5.7107998330252485e-09
4710.663086 5.703499894593733e-09
4713.410645 5.676000114362978e-09
4716.158203 5.644599898602109e-09
4718.905273 5.643800093935169e-09
4721.652832 5.647299960997998e-09
4724.400391 5.614900100425757e-09
4727.147949 5.627200039270973e-09
4729.895508 5.611299869201503e-09
4732.642578 5.5999000991846515e-09
4735.390137 5.586899831655501e-09
4738.137695 5.5644000518384465e-09
4740.884766 5.560900184775618e-09
4743.632324 5.560400140325328e-09
4746.379395 5.5439000057333496e-09
4749.126953 5.52710011092472e-09
4751.874023 5.518999923737056e-09
4754.621582 5.49839995755974e-09
4757.368652 5.501100019955629e-09
4760.115723 5.496600063992219e-09
4762.863281 5.4829998319405596e-09
4765.610352 5.4481001932060735e-09
4768.357422 5.44820011327829e-09
4771.104492 5.441799899585931e-09
4773.852051 5.432600147514677e-09
4776.599121 5.422000182164766e-09
4779.346191 5.410400127914272e-09
4782.093262 5.411400216814854e-09
4784.840332 5.373300027144978e-09
4787.587402 5.34509991823029e-09
4790.334473 5.323399943080176e-09
4793.081543 5.304499950398167e-09
4795.828613 5.298899985461958e-09
4798.575195 5.290799798274293e-09
4801.322266 5.262600133448814e-09
4804.069336 5.232999811255468e-09
4806.816406 5.219499943365236e-09
4809.562988 5.186699958414921e-09
4812.310059 5.165300187570666e-09
4815.057129 5.1295998559908185e-09
4817.803711 5.10030018219254e-09
4820.550781 5.072299913422285e-09
4823.297363 5.032799954562962e-09
4826.044434 4.974200162877196e-09
4828.791016 4.943399911638836e-09
4831.538086 4.903299988257003e-09
4834.284668 4.828399902123692e-09
4837.03125 4.757500171592711e-09
4839.777832 4.60310012329046e-09
4842.524902 4.461400138211502e-09
4845.271484 4.2743000250311525e-09
4848.018066 4.019200083860142e-09
4850.764648 3.7429002119893084e-09
4853.51123 3.4148999183969413e-09
4856.257812 3.029700046397466e-09
4859.004395 2.609400029385256e-09
4861.750977 2.3307999974520044e-09
4864.497559 2.496900020076964e-09
4867.244141 2.881900051932007e-09
4869.990723 3.259400083166497e-09
4872.736816 3.5683000998432135e-09
4875.483398 3.844200069380577e-09
4878.22998 4.078700044374273e-09
4880.976074 4.281199839084594e-09
4883.722656 4.432699984846522e-09
4886.469238 4.543700082848545e-09
4889.215332 4.6125001595953555e-09
4891.961914 4.673200049154502e-09
4894.708008 4.739399983577642e-09
4897.454102 4.786000040724048e-09
4900.200684 4.821900212448326e-09
4902.946777 4.848600188012142e-09
4905.692871 4.872600101180068e-09
4908.439453 4.860300162334852e-09
4911.185547 4.877700021665987e-09
4913.931641 4.880900128512167e-09
4916.677734 4.888600191321757e-09
4919.423828 4.86299978064153e-09
4922.169922 4.852700019597478e-09
4924.916016 4.837700018356372e-09
4927.662109 4.884599835719427e-09
4930.408203 4.901099970311407e-09
4933.154297 4.8977000233207946e-09
4935.899902 4.881799853251323e-09
4938.645996 4.89569984551963e-09
4941.39209 4.8772998972879114e-09
4944.137695 4.877799941738204e-09
4946.883789 4.886500093448376e-09
4949.629883 4.890599925033712e-09
4952.375488 4.86939999433389e-09
4955.121582 4.8514001704802476e-09
4957.867188 4.8562998067325225e-09
4960.612793 4.851500090552463e-09
4963.358887 4.847799939255992e-09
4966.104492 4.834399991437977e-09
4968.850098 4.827600097456752e-09
4971.596191 4.8334998226096104e-09
4974.341797 4.83590012478885e-09
4977.087402 4.817500176557132e-09
4979.833008 4.82420015046614e-09
4982.578613 4.800300157370429e-09
4985.324219 4.794200147983929e-09
4988.069824 4.7842001471565254e-09
4990.81543 4.772700012978248e-09
4993.560547 4.77849981805889e-09
4996.306152 4.762000127556121e-09
4999.051758 4.759300065160232e-09
5001.797363 4.737100045559827e-09
5004.54248 4.730400071650819e-09
5007.288086 4.744599824135776e-09
5010.033203 4.739300063505425e-09
5012.778809 4.7092001409509984e-09
5015.523926 4.682799925603831e-09
5018.269531 4.643999851339232e-09
5021.014648 4.654700180850568e-09
5023.759766 4.68920013929619e-09
5026.505371 4.703899936231437e-09
5029.250488 4.694200139709892e-09
5031.995605 4.676000031622608e-09
5034.740723 4.662799923949024e-09
5037.48584 4.647000118040977e-09
5040.230957 4.636799832979932e-09
5042.976074 4.635199779556843e-09
5045.721191 4.630499983448999e-09
5048.466309 4.621799831738826e-09
5051.211426 4.598899927543698e-09
5053.956543 4.588000201977138e-09
5056.701172 4.554999932793179e-09
5059.446289 4.55659998621627e-09
5062.191406 4.570699818629009e-09
5064.936035 4.573999845547405e-09
5067.681152 4.575599898970495e-09
5070.425781 4.569300049439562e-09
5073.170898 4.543399878542686e-09
5075.915527 4.554499888342889e-09
5078.660156 4.562299871224695e-09
5081.405273 4.552299870397291e-09
5084.149902 4.547399790055806e-09
5086.894531 4.538200037984552e-09
5089.63916 4.51860016070782e-09
5092.383789 4.513100115843827e-09
5095.128418 4.4949000077565415e-09
5097.873047 4.4809000954160175e-09
5100.617676 4.4793000419929285e-09
5103.362305 4.476799819741473e-09
5106.106934 4.474499881723659e-09
5108.851074 4.472600068083921e-09
5111.595703 4.473100112534212e-09
5114.340332 4.461099933905644e-09
5117.084473 4.455499968969434e-09
5119.829102 4.451300217311882e-09
5122.573242 4.439900003205821e-09
5125.317871 4.429800082306201e-09
5128.062012 4.422299859641044e-09
5130.806152 4.414700160992879e-09
5133.550781 4.407199938327722e-09
5136.294922 4.400400044346497e-09
5139.039062 4.389300034546295e-09
5141.783203 4.389599794762944e-09
5144.527344 4.372299855504026e-09
5147.271484 4.368600148296764e-09
5150.015625 4.358299943163502e-09
5152.759766 4.343799986372687e-09
5155.503906 4.33150004752747e-09
5158.248047 4.323100100123156e-09
5160.991699 4.313999824034909e-09
5163.73584 4.285200194686922e-09
5166.47998 4.233200012748739e-09
5169.223633 4.173999812451257e-09
5171.967773 4.188999813692362e-09
5174.711426 4.225900074317224e-09
5177.455566 4.249300022962643e-09
5180.199219 4.2402001909636056e-09
5182.942871 4.201199832465363e-09
5185.686523 4.194399938484139e-09
5188.430664 4.213100091021715e-09
5191.174316 4.221699878570462e-09
5193.917969 4.225900074317224e-09
5196.661621 4.210999993148334e-09
5199.405273 4.213399851238364e-09
5202.148926 4.219300020480432e-09
5204.89209 4.2191001803359995e-09
5207.635742 4.200599867942856e-09
5210.379395 4.191500035943818e-09
5213.123047 4.1949999030066465e-09
5215.866211 4.188899893620146e-09
5218.609863 4.184399937656735e-09
5221.353027 4.1803001060713996e-09
5224.09668 4.157400201876271e-09
5226.839844 4.140800147212076e-09
5229.583008 4.119300012206396e-09
5232.326172 4.1156997809821405e-09
5235.069824 4.104999895560013e-09
5237.812988 4.107899798100334e-09
5240.556152 4.1211998258461335e-09
5243.299316 4.121099905773917e-09
5246.04248 4.111400109252372e-09
5248.785645 4.104899975487797e-09
5251.528809 4.1110999049465136e-09
5254.271484 4.11970013658447e-09
5257.014648 4.099999895146311e-09
5259.757812 4.083899884932407e-09
5262.500488 4.066199821295414e-09
5265.243652 4.040099810254105e-09
5267.986328 4.035700218452121e-09
5270.729492 4.033199996200665e-09
5273.472168 4.020900057355448e-09
5276.215332 4.009200083032738e-09
5278.958008 4.0158001368695295e-09
5281.700684 4.017199906058976e-09
5284.443359 4.006300180492417e-09
5287.186035 4.008500198438014e-09
5289.928711 4.009999887699678e-09
5292.671387 3.997699948854461e-09
5295.414062 3.9933998330354825e-09
5298.156738 3.980200169451108e-09
5300.899414 3.983600116441721e-09
5303.641602 3.981300178423908e-09
5306.384277 3.9689997954894815e-09
5309.126465 3.9698000442456305e-09
5311.869141 3.962299821580473e-09
5314.611328 3.9374001836733904e-09
5317.354004 3.906800216668671e-09
5320.096191 3.9098999593534245e-09
5322.838379 3.919600199964179e-09
5325.581055 3.908500190163976e-09
5328.323242 3.888600108581386e-09
5331.06543 3.8897001175541845e-09
5333.807617 3.897600020508207e-09
5336.549805 3.8904999222211245e-09
5339.291992 3.89300014447258e-09
5342.033691 3.886599930780221e-09
5344.775879 3.896500011535409e-09
5347.518066 3.890499922221124e-09
5350.260254 3.878999788042847e-09
5353.001953 3.868600106926578e-09
5355.744141 3.8741001517905715e-09
5358.48584 3.869600195827161e-09
5361.227539 3.85580012363107e-09
5363.969727 3.8381999800662925e-09
5366.711426 3.8387999445888e-09
5369.453125 3.8336001040306655e-09
5372.194824 3.834899953147897e-09
5374.936523 3.827699934788598e-09
5377.678223 3.81489995149309e-09
5380.419922 3.815099791637522e-09
5383.161621 3.801199799369215e-09
5385.90332 3.787099966956475e-09
5388.64502 3.792900216126327e-09
5391.38623 3.794399905387991e-09
5394.12793 3.768299894346683e-09
5396.869141 3.765200151661929e-09
5399.61084 3.76279984948269e-09
5402.352051 3.756699840096189e-09
5405.09375 3.7533998131777935e-09
5407.834961 3.749700105970533e-09
5410.576172 3.738100051720039e-09
5413.317383 3.734499820495785e-09
5416.058594 3.732099962405755e-09
5418.799805 3.733000131234121e-09
5421.541016 3.7239000771904784e-09
5424.282227 3.705100004580686e-09
5427.023438 3.7090999160938054e-09
5429.764648 3.7023999421847975e-09
5432.505371 3.6956999682757896e-09
5435.246582 3.6904999056730503e-09
5437.987305 3.6942000569695206e-09
5440.728516 3.692399941357394e-09
5443.469238 3.686599914232147e-09
5446.210449 3.671599912991041e-09
5448.951172 3.6817999760074822e-09
5451.291016 3.6658001079104e-09
5456.162109 3.6620000365417127e-09
5461.033203 3.6498000177687118e-09
5465.904297 3.631799971870464e-09
5470.775391 3.62539998022271e-09
5475.646484 3.620399979809008e-09
5480.517578 3.599299969181402e-09
5485.38916 3.6009000226044914e-09
5490.260254 3.592899977533648e-09
5495.131836 3.584899932462804e-09
5500.003418 3.57289997587884e-09
5504.875 3.5570000278539737e-09
5509.746582 3.545199911414443e-09
5514.618164 3.541700044351615e-09
5519.489746 3.531799963596427e-09
5524.361328 3.5264999809214714e-09
5529.233398 3.516400060021851e-09
5534.10498 3.506299917077626e-09
5538.977051 3.503900058987597e-09
5543.849121 3.4973000051508056e-09
5548.721191 3.4884999333684164e-09
5553.593262 3.4762999145954154e-09
5558.465332 3.465099984722997e-09
5563.337402 3.454500019373086e-09
5568.209473 3.4561999928683917e-09
5573.082031 3.4453000452572273e-09
5577.954102 3.428000105998308e-09
5582.82666 3.416700034009068e-09
5587.699219 3.4101999002444923e-09
5592.571777 3.399599934894582e-09
5597.444336 3.38450001358126e-09
5602.316895 3.37280003925855e-09
5607.189453 3.363999967476161e-09
5612.062012 3.3617999495305643e-09
5616.935059 3.3461999837669513e-09
5621.807617 3.339100107524473e-09
5626.680664 3.318000096896867e-09
5631.553711 3.3186000614193745e-09
5636.42627 3.3206000171759342e-09
5641.299316 3.3153000345009782e-09
5646.172363 3.308600060591971e-09
5651.045898 3.298900042025821e-09
5655.918945 3.286299898874745e-09
5660.791992 3.281199978388827e-09
5665.665527 3.2697999863273708e-09
5670.538574 3.257000003031862e-09
5675.412109 3.2478000289160036e-09
5680.285645 3.233199930008368e-09
5685.15918 3.2311999742518083e-09
5690.032715 3.2222999823972036e-09
5694.90625 3.2159999108216653e-09
5699.779785 3.212500043758837e-09
5704.65332 3.20869997239015e-09
5709.527344 3.1958999890946416e-09
5714.400879 3.192700104293067e-09
5719.274902 3.185899988267238e-09
5724.148438 3.1770999164848486e-09
5729.022461 3.1680000844858114e-09
5733.896484 3.1594999949646763e-09
5738.770508 3.1573998970912953e-09
5743.644531 3.1519000742719072e-09
5748.518555 3.143499904822988e-09
5753.393066 3.116400026925703e-09
5758.26709 3.0984999010996717e-09
5763.141602 3.0980000786939854e-09
5768.015625 3.1011000434233438e-09
5772.890137 3.098399981027456e-09
5777.764648 3.0928999361634624e-09
5782.63916 3.0841000864256785e-09
5787.513672 3.074200005670491e-09
5792.388184 3.073000076625476e-09
5797.262695 3.0600000311409303e-09
5802.137207 3.0414000207201752e-09
5807.012207 3.031799922226241e-09
5811.886719 3.0300000286587196e-09
5816.761719 3.018499894480442e-09
5821.63623 3.0067000000855156e-09
5826.51123 2.9984998928256346e-09
5831.38623 2.996100034735605e-09
5836.26123 2.9853999272688725e-09
5841.13623 2.9833000514400965e-09
5846.01123 2.9775000243148497e-09
5850.886719 2.9692999170549683e-09
5855.761719 2.964100076496834e-09
5860.636719 2.9430999859414446e-09
5865.512207 2.9399001011398695e-09
5870.387695 2.930300002645936e-09
5875.262695 2.927400100105615e-09
5880.138184 2.920500064007569e-09
5885.013672 2.905899965099934e-09
5889.88916 2.8777999983020663e-09
5894.764648 2.867099890835334e-09
5899.640625 2.88009993631988e-09
5904.516113 2.8864000078954177e-09
5909.391602 2.8841000698776047e-09
5914.267578 2.878300042752357e-09
5919.143066 2.8644000504840506e-09
5924.019043 2.8572999521969678e-09
5928.89502 2.853199898567027e-09
5933.770996 2.848500102459184e-09
5938.646973 2.837100110397728e-09
5943.522949 2.826699985192249e-09
5948.398926 2.8166999843648455e-09
5953.274902 2.8108999572395987e-09
5958.150879 2.806400001276188e-09
5963.027344 2.7969999649712918e-09
5967.90332 2.799199982916889e-09
5972.779785 2.790800035512575e-09
5977.65625 2.7763000787217607e-09
5982.532227 2.7672000246781185e-09
5987.408691 2.760800033030364e-09
5992.285156 2.755800032616662e-09
5997.161621 2.74919997877987e-09
6002.038086 2.7475000052845644e-09
6006.915039 2.736399995484362e-09
6011.791504 2.728800074791593e-09
6016.667969 2.7188000739641893e-09
6021.544922 2.7121001000551814e-09
6026.421387 2.705399904101568e-09
6031.29834 2.703099966083755e-09
6036.175293 2.691300071688829e-09
6041.052246 2.6808999464833505e-09
6045.929199 2.6819999554561495e-09
6050.806152 2.6738000702408726e-09
6055.683105 2.6611999270897964e-09
6060.560059 2.6591999713332375e-09
6065.437012 2.658399944621692e-09
6070.313965 2.6539999087304977e-09
6075.191406 2.6433000233083703e-09
6080.068359 2.6186000035011148e-09
6084.945801 2.6243001105541452e-09
6089.823242 2.6166999678167717e-09
6094.700195 2.6091000471240022e-09
6099.577637 2.6072000114396587e-09
6104.455078 2.60770005588995e-09
6109.33252 2.597700055062546e-09
6114.209961 2.5874000719738888e-09
6119.087891 2.5813000625873887e-09
6123.965332 2.581399982659605e-09
6128.842773 2.5743001064171267e-09
6133.720703 2.572200008543746e-09
6138.598145 2.5627999722388495e-09
6143.476074 2.550800015654886e-09
6148.354004 2.5336999165404e-09
6153.231445 2.5239998979742495e-09
6158.109375 2.5155000304977193e-09
6162.987305 2.525299969136086e-09
6167.865234 2.530599951811041e-09
6172.743164 2.522200004406727e-09
6177.621094 2.512700048029615e-09
6182.499512 2.505599949742532e-09
6187.377441 2.4964998956988893e-09
6192.255371 2.4930999487082772e-09
6197.133789 2.4911999130239337e-09
6202.011719 2.4877999660333217e-09
6206.890137 2.4860000724657993e-09
6211.768555 2.4780000273949554e-09
6216.646973 2.4554001054610808e-09
6221.525391 2.451199909714319e-09
6226.40332 2.4464998915618708e-09
6231.282227 2.4418000954540275e-09
6236.160645 2.4255000230510863e-09
6241.039062 2.4122999153775027e-09
6245.91748 2.410400101737764e-09
6250.796387 2.4107000839990182e-09
6255.674805 2.4160000666739738e-09
6260.553223 2.4116999508549952e-09
6265.432129 2.405700083585316e-09
6270.311035 2.4036999057841513e-09
6275.189453 2.4013000476941215e-09
6280.068359 2.402700038928174e-09
6284.947266 2.4063999681800397e-09
6289.826172 2.398300003036979e-09
6294.705078 2.388000019948322e-09
6299.583984 2.3768000900759034e-09
6304.462891 2.358899964249872e-09
6309.342285 2.3477000343774534e-09
6314.221191 2.3422999095856763e-09
6319.100098 2.3260999792995563e-09
6323.979492 2.318800040868041e-09
6328.858398 2.308699897923816e-09
6333.737793 2.3005999327807554e-09
6338.617188 2.296399959078599e-09
6343.496582 2.2926001097545168e-09
6348.375488 2.2857000736564714e-09
6353.254883 2.292299905448658e-09
6358.134277 2.293899958871748e-09
6363.013672 2.285899913800904e-09
6367.893555 2.2807000732427696e-09
6372.772949 2.272100063649418e-09
6377.652344 2.2741000194059775e-09
6382.531738 2.268699894614201e-09
6387.411621 2.261500098299507e-09
6392.291016 2.2536998933730956e-09
6397.170898 2.246300034869364e-09
6402.050293 2.235400087258199e-09
6406.930176 2.2274999622595715e-09
6411.810059 2.2254000864307955e-09
6416.689941 2.228899953493624e-09
6421.569824 2.227799944520825e-09
6426.449707 2.2232000684851982e-09
6431.32959 2.2118999964959585e-09
6436.209473 2.207900084982839e-09
6441.089355 2.1988000309391964e-09
6445.969238 2.1937001104532783e-09
6450.849609 2.1880999234724637e-09
6455.729492 2.1757000645550306e-09
6460.609375 2.1726000998256723e-09
6465.489746 2.17120010859162e-09
6470.369629 2.164499912638007e-09
6475.25 2.1630999214039544e-09
6480.130371 2.15020001803623e-09
6485.010742 2.1402000172088265e-09
6489.890625 2.1369999103626465e-09
6494.770996 2.1282999806970793e-09
6499.651367 2.1219999091215418e-09
6504.531738 2.114799890762242e-09
6509.412109 2.0993000671154505e-09
6514.292969 2.0829000746402926e-09
6519.17334 2.0621999663461565e-09
6524.053711 2.0448001070150212e-09
6528.93457 2.0204999895412353e-09
6533.814941 1.98730010225745e-09
6538.695312 1.9377000004539013e-09
6543.576172 1.8674999324730375e-09
6548.457031 1.7708999822119154e-09
6553.337402 1.640199975838641e-09
6558.218262 1.491100021233649e-09
6563.099121 1.375899949529469e-09
6567.97998 1.429300011679402e-09
6572.86084 1.574899988199263e-09
6577.741699 1.706199959095045e-09
6582.622559 1.8040999805180034e-09
6587.503418 1.8690999858961277e-09
6592.384277 1.9137000872859744e-09
6597.265137 1.9435999476513643e-09
6602.146484 1.9680999052695825e-09
6607.027344 1.9813000129431657e-09
6611.908203 1.9883998891856436e-09
6616.789551 1.9907999693202783e-09
6621.67041 1.996599996445525e-09
6626.551758 1.997499943229286e-09
6631.433105 1.9965000763733083e-09
6636.313965 2.001300014597973e-09
6641.195312 1.996399934256488e-09
6646.07666 1.986500075545905e-09
6650.958008 1.9854000665731064e-09
6655.839355 1.9837000930778004e-09
6660.720703 1.9852999244562852e-09
6665.602051 1.9799999417813297e-09
6670.483398 1.9760999503404264e-09
6675.364746 1.9727999234220306e-09
